-5.12  -7.68941   -0.756607
-5.1  -7.75421   -0.856145
-5.08  -7.81835   -0.977708
-5.06  -7.87476   -1.12912
-5.04  -7.91075   -1.31542
-5.02  -7.90982   -1.53593
-5  -7.85453   -1.78322
-4.98  -7.72732   -2.04374
-4.96  -7.50884   -2.29366
-4.94  -7.18682   -2.48724
-4.92  -6.78463   -2.5607
-4.9  -6.37653   -2.47355
-4.88  -6.04968   -2.24915
-4.86  -5.84828   -1.95773
-4.84  -5.76377   -1.66607
-4.82  -5.7628   -1.41139
-4.8  -5.8121   -1.20518
-4.78  -5.88737   -1.04544
-4.76  -5.97296   -0.925219
-4.74  -6.05921   -0.83645
-4.72  -6.14056   -0.770879
-4.7  -6.21521   -0.720478
-4.68  -6.28511   -0.678946
-4.66  -6.35431   -0.643749
-4.64  -6.42581   -0.616087
-4.62  -6.49997   -0.598569
-4.6  -6.57509   -0.593287
-4.58  -6.64841   -0.601341
-4.56  -6.71643   -0.622794
-4.54  -6.77494   -0.656052
-4.52  -6.81999   -0.69663
-4.5  -6.85086   -0.736805
-4.48  -6.87337   -0.768935
-4.46  -6.89864   -0.791933
-4.44  -6.93573   -0.813867
-4.42  -6.98592   -0.847202
-4.4  -7.04305   -0.902991
-4.38  -7.09613   -0.988752
-4.36  -7.13008   -1.10785
-4.34  -7.12536   -1.2569
-4.32  -7.06058   -1.41995
-4.3  -6.92318   -1.56388
-4.28  -6.72611   -1.64657
-4.26  -6.51144   -1.6428
-4.24  -6.32522   -1.56286
-4.22  -6.18993   -1.43821
-4.2  -6.10537   -1.29594
-4.18  -6.06424   -1.15176
-4.16  -6.05914   -1.01539
-4.14  -6.08236   -0.893371
-4.12  -6.12601   -0.789187
-4.1  -6.18309   -0.703539
-4.08  -6.24816   -0.635346
-4.06  -6.31745   -0.582652
-4.04  -6.38869   -0.543272
-4.02  -6.46087   -0.51541
-4  -6.53365   -0.498054
-3.98  -6.60683   -0.490911
-3.96  -6.68008   -0.494188
-3.94  -6.75285   -0.508535
-3.92  -6.82424   -0.535098
-3.9  -6.89252   -0.575506
-3.88  -6.95458   -0.631589
-3.86  -7.00528   -0.704525
-3.84  -7.03728   -0.793149
-3.82  -7.04261   -0.891785
-3.8  -7.01623   -0.989597
-3.78  -6.95957   -1.07352
-3.76  -6.88042   -1.13277
-3.74  -6.79046   -1.16154
-3.72  -6.70222   -1.16047
-3.7  -6.62457   -1.13575
-3.68  -6.56074   -1.09408
-3.66  -6.51243   -1.03897
-3.64  -6.48399   -0.974302
-3.62  -6.4786   -0.908919
-3.6  -6.49261   -0.853395
-3.58  -6.51637   -0.813385
-3.56  -6.53983   -0.786917
-3.54  -6.55806   -0.766649
-3.52  -6.57319   -0.745653
-3.5  -6.59075   -0.72253
-3.48  -6.6136   -0.700694
-3.46  -6.64021   -0.683506
-3.44  -6.66732   -0.670968
-3.42  -6.69379   -0.66022
-3.4  -6.72212   -0.648903
-3.38  -6.75628   -0.638289
-3.36  -6.79802   -0.632754
-3.34  -6.84594   -0.636824
-3.32  -6.89698   -0.653813
-3.3  -6.94706   -0.686315
-3.28  -6.99031   -0.736072
-3.26  -7.01871   -0.802359
-3.24  -7.02325   -0.879752
-3.22  -6.99726   -0.956406
-3.2  -6.94223   -1.01519
-3.18  -6.87268   -1.04145
-3.16  -6.81118   -1.03474
-3.14  -6.77349   -1.01096
-3.12  -6.759   -0.990484
-3.1  -6.75454   -0.985603
-3.08  -6.74379   -0.99586
-3.06  -6.71618   -1.00974
-3.04  -6.67317   -1.01192
-3.02  -6.62691   -0.993839
-3  -6.5905   -0.958563
-2.98  -6.56981   -0.915938
-2.96  -6.56269   -0.874924
-2.94  -6.56312   -0.83905
-2.92  -6.5667   -0.806347
-2.9  -6.57413   -0.773478
-2.88  -6.58938   -0.741077
-2.86  -6.6141   -0.71449
-2.84  -6.64471   -0.699239
-2.82  -6.67476   -0.696992
-2.8  -6.69887   -0.705387
-2.78  -6.71462   -0.720984
-2.76  -6.72062   -0.742013
-2.74  -6.713   -0.76669
-2.72  -6.68664   -0.788142
-2.7  -6.64243   -0.793496
-2.68  -6.59251   -0.772044
-2.66  -6.55419   -0.725118
-2.64  -6.53811   -0.665036
-2.62  -6.54403   -0.605402
-2.6  -6.56534   -0.554442
-2.58  -6.59454   -0.514419
-2.56  -6.62624   -0.483784
-2.54  -6.65791   -0.459668
-2.52  -6.68927   -0.439673
-2.5  -6.72118   -0.422621
-2.48  -6.75477   -0.408739
-2.46  -6.79042   -0.399532
-2.44  -6.82698   -0.396979
-2.42  -6.86168   -0.402344
-2.4  -6.89068   -0.415187
-2.38  -6.91013   -0.432539
-2.36  -6.91813   -0.44861
-2.34  -6.91729   -0.456693
-2.32  -6.91452   -0.453399
-2.3  -6.9168   -0.440945
-2.28  -6.92728   -0.424593
-2.26  -6.94556   -0.409046
-2.24  -6.96974   -0.397329
-2.22  -6.99745   -0.391256
-2.2  -7.0259   -0.391637
-2.18  -7.0521   -0.397903
-2.16  -7.07378   -0.407804
-2.14  -7.09067   -0.418098
-2.12  -7.10493   -0.426465
-2.1  -7.11957   -0.433274
-2.08  -7.1359   -0.441265
-2.06  -7.15239   -0.453285
-2.04  -7.16553   -0.470333
-2.02  -7.1714   -0.490795
-2  -7.16726   -0.510262
-1.98  -7.15374   -0.522524
-1.96  -7.13577   -0.522665
-1.94  -7.12024   -0.510065
-1.92  -7.11227   -0.487745
-1.9  -7.11449   -0.459628
-1.88  -7.12817   -0.429756
-1.86  -7.15302   -0.402375
